89	-179	49.310001
89	-177	29.930000
89	-175	38.840000
89	-173	19.430000
89	-171	36.980000
89	-169	36.250000
89	-167	27.040001
89	-165	16.260000
89	-163	26.559999
89	-161	25.790001
89	-159	33.299999
89	-157	36.029999
89	-155	30.459999
89	-153	22.780001
89	-151	16.780001
89	-149	17.590000
89	-147	21.400000
89	-145	28.610001
89	-143	25.709999
89	-141	50.070000
89	-139	28.469999
89	-137	38.369999
89	-135	37.139999
89	-133	21.090000
89	-131	23.450001
89	-129	33.930000
89	-127	25.320000
89	-125	16.299999
89	-123	29.660000
89	-121	21.870001
89	-119	19.410000
89	-117	18.430000
89	-115	26.420000
89	-113	20.920000
89	-111	37.660000
89	-109	18.440001
89	-107	24.110001
89	-105	37.389999
89	-103	35.490002
89	-101	35.700001
89	-99	36.220001
89	-97	25.340000
89	-95	18.760000
89	-93	17.450001
89	-91	36.880001
89	-89	34.730000
89	-87	15.300000
89	-85	15.650000
89	-83	20.799999
89	-81	25.719999
89	-79	28.440001
89	-77	33.009998
89	-75	27.520000
89	-73	16.660000
89	-71	21.879999
89	-69	20.620001
89	-67	21.200001
89	-65	18.629999
89	-63	25.170000
89	-61	41.099998
89	-59	28.260000
89	-57	16.750000
89	-55	21.320000
89	-53	23.799999
89	-51	33.610001
89	-49	24.780001
89	-47	19.709999
89	-45	15.900000
89	-43	29.620001
89	-41	38.299999
89	-39	36.650002
89	-37	15.730000
89	-35	19.549999
89	-33	21.090000
89	-31	33.930000
89	-29	31.500000
89	-27	19.469999
89	-25	25.610001
89	-23	32.619999
89	-21	36.400002
89	-19	41.310001
89	-17	20.910000
89	-15	31.440001
89	-13	41.689999
89	-11	45.500000
89	-9	25.530001
89	-7	19.299999
89	-5	23.370001
89	-3	36.639999
89	-1	20.750000
89	1	14.690000
89	3	16.559999
89	5	28.860001
89	7	44.500000
89	9	35.470001
89	11	52.330002
89	13	32.889999
89	15	12.610000
89	17	37.070000
89	19	43.689999
89	21	33.509998
89	23	28.700001
89	25	21.299999
89	27	38.820000
89	29	28.240000
89	31	33.209999
89	33	36.919998
89	35	39.419998
89	37	24.100000
89	39	19.080000
89	41	38.450001
89	43	34.959999
89	45	16.180000
89	47	55.389999
89	49	32.970001
89	51	30.879999
89	53	25.540001
89	55	20.070000
89	57	29.620001
89	59	31.350000
89	61	33.720001
89	63	31.690001
89	65	26.860001
89	67	30.750000
89	69	28.980000
89	71	12.970000
89	73	34.759998
89	75	28.080000
89	77	36.820000
89	79	22.959999
89	81	22.370001
89	83	18.240000
89	85	38.840000
89	87	38.930000
89	89	37.720001
89	91	23.889999
89	93	31.719999
